GID_3,populasi
IDN.22.6.11_1,294
IDN.22.6.13_1,0
IDN.22.6.12_1,1497
IDN.22.6.14_1,7669
IDN.22.6.15_1,12565
IDN.22.6.16_1,7399
IDN.22.6.17_1,1662
IDN.22.8.1_1,72518
IDN.22.8.2_1,2569
IDN.22.8.3_1,0
IDN.22.8.4_1,382
IDN.22.8.5_1,26741
IDN.22.8.6_1,324
IDN.22.8.7_1,1967
IDN.22.8.8_1,511
IDN.22.8.9_1,3843
IDN.22.8.10_1,37704
IDN.22.8.11_1,0
IDN.22.8.12_1,17501
IDN.22.8.13_1,3312
IDN.22.8.16_1,26372
IDN.22.8.14_1,33974
IDN.22.8.15_1,3770
IDN.22.8.17_1,7632
IDN.22.8.18_1,17001
IDN.22.8.19_1,4924
IDN.22.7.1_1,0
IDN.22.7.2_1,344
IDN.22.7.3_1,7899
IDN.22.7.5_1,5355
IDN.22.7.4_1,0
IDN.22.7.6_1,2623
IDN.22.7.7_1,17711
IDN.22.7.8_1,6662
IDN.22.7.9_1,2004
IDN.22.7.10_1,4240
IDN.22.7.11_1,0
IDN.22.7.12_1,48318
IDN.22.7.13_1,807
IDN.22.9.1_1,1488
IDN.22.9.2_1,0
IDN.22.9.3_1,930
IDN.22.9.4_1,217
IDN.22.9.5_1,1237
IDN.22.9.6_1,9382
IDN.22.9.7_1,0
IDN.22.9.8_1,103
IDN.22.10.1_1,2157
IDN.22.10.2_1,186
IDN.22.10.3_1,801
IDN.22.10.4_1,3571
IDN.22.10.5_1,798
IDN.22.10.6_1,710
IDN.22.10.7_1,0
IDN.22.10.8_1,0
IDN.22.10.9_1,12022
IDN.22.10.10_1,862
IDN.22.10.11_1,1141
IDN.22.10.12_1,17483
IDN.22.10.13_1,707
IDN.22.10.14_1,1908
IDN.22.10.15_1,19571
IDN.22.10.16_1,8582
IDN.22.10.17_1,0
IDN.22.10.18_1,822
IDN.22.10.19_1,5932
IDN.22.10.20_1,527
IDN.22.10.21_1,2130
IDN.22.10.22_1,131
IDN.22.10.23_1,0
IDN.22.10.24_1,3795
IDN.22.11.1_1,808
IDN.22.11.2_1,1049
IDN.22.11.3_1,14754
IDN.22.11.4_1,0
IDN.22.11.5_1,2191
IDN.22.11.6_1,326
IDN.22.11.7_1,1582
IDN.22.11.8_1,4043
IDN.22.11.9_1,1469
IDN.22.11.10_1,0
IDN.22.11.11_1,25807
IDN.22.11.12_1,4119
IDN.22.11.13_1,646
IDN.24.1.1_1,19842
IDN.24.1.2_1,66927
IDN.24.1.3_1,34411
IDN.24.1.4_1,498454
IDN.24.1.5_1,92730
IDN.24.1.7_1,13369
IDN.24.1.6_1,11919
IDN.24.1.8_1,10025
IDN.24.2.1_1,60167
IDN.24.2.2_1,188219
IDN.24.2.3_1,150440
IDN.24.2.4_1,22383
IDN.24.2.5_1,25751
IDN.24.3.1_1,7060
IDN.24.3.2_1,6567
IDN.24.3.3_1,24503
IDN.24.3.5_1,32284
IDN.24.3.4_1,12729
IDN.24.3.6_1,73186
IDN.24.3.7_1,49846
IDN.24.3.8_1,88022
IDN.24.3.9_1,54143
IDN.24.3.10_1,7242
IDN.24.3.11_1,82803
IDN.24.3.12_1,56031
IDN.24.3.13_1,39131
IDN.24.3.14_1,33741
IDN.24.3.15_1,7656
IDN.24.3.16_1,37946
IDN.24.3.17_1,15565
IDN.24.3.19_1,83857
IDN.24.3.18_1,77822
IDN.24.3.20_1,7374
IDN.24.4.1_1,50514
IDN.24.4.2_1,26407
IDN.24.4.3_1,9392
IDN.24.4.4_1,12502
IDN.24.4.5_1,19487
IDN.24.4.6_1,62660
IDN.24.4.7_1,39293
IDN.24.4.8_1,48049
IDN.24.4.9_1,21672
IDN.24.4.10_1,12579
IDN.24.4.12_1,71219
IDN.24.4.11_1,70554
IDN.24.4.13_1,86628
IDN.24.4.14_1,10615
IDN.24.5.3_1,53163
IDN.24.5.1_1,24734
IDN.24.5.2_1,29602
IDN.24.5.4_1,33209
IDN.24.5.11_1,86669
IDN.24.5.8_1,78972
IDN.24.5.5_1,53085
IDN.24.5.6_1,34816
IDN.24.5.7_1,43307
IDN.24.5.9_1,36467
IDN.24.5.10_1,17591
IDN.24.5.12_1,49038
IDN.24.5.13_1,23887
IDN.24.5.14_1,28433
IDN.24.5.15_1,129919
IDN.24.5.16_1,118921
IDN.24.5.19_1,144231
IDN.24.5.17_1,68520
IDN.24.5.18_1,56446
IDN.24.5.20_1,76787
IDN.24.6.1_1,40102
IDN.24.6.3_1,27937
IDN.24.6.2_1,31584
IDN.24.6.5_1,109032
IDN.24.6.4_1,17707
IDN.24.7.1_1,18119
IDN.24.7.2_1,9394
IDN.24.7.3_1,9098
IDN.24.7.4_1,13247
IDN.24.7.5_1,13677
IDN.24.7.6_1,25798
IDN.24.7.7_1,33854
IDN.24.7.8_1,55954
IDN.24.7.9_1,12043
IDN.24.7.10_1,17870
IDN.24.7.12_1,59808
IDN.24.7.11_1,129419
IDN.24.8.1_1,122120
IDN.24.8.2_1,40088
IDN.24.8.3_1,183331
IDN.24.8.4_1,119284
IDN.24.8.5_1,21661
IDN.24.8.7_1,84551
IDN.24.8.6_1,98440
IDN.24.8.8_1,27554
IDN.24.8.9_1,28322
IDN.24.8.10_1,37271
IDN.24.8.11_1,251975
IDN.24.8.12_1,182885
IDN.24.9.1_1,18191
IDN.24.9.2_1,13142
IDN.24.9.3_1,9989
IDN.24.9.4_1,86469
IDN.24.9.5_1,8316
IDN.24.9.6_1,38437
IDN.24.9.7_1,90545
IDN.24.9.8_1,192935
IDN.24.9.9_1,61338
IDN.24.9.10_1,25367
IDN.24.9.11_1,9351
IDN.24.9.12_1,95291
IDN.24.10.1_1,196087
IDN.24.10.3_1,59458
IDN.24.10.2_1,126774
IDN.24.10.4_1,2336
IDN.24.10.5_1,27050
IDN.24.10.6_1,22339
IDN.24.10.7_1,68520
IDN.24.10.8_1,4718
IDN.24.10.9_1,18111
IDN.24.10.10_1,18073
IDN.24.10.11_1,10601
IDN.24.10.13_1,141772
IDN.24.10.12_1,32150
IDN.24.11.1_1,6667
IDN.24.11.2_1,18005
IDN.24.11.3_1,32192
IDN.24.11.5_1,20302
IDN.24.11.4_1,23846
IDN.24.11.6_1,25581
IDN.24.11.7_1,17586
IDN.24.11.8_1,14405
IDN.24.11.11_1,200409
IDN.24.11.9_1,51565
IDN.24.11.10_1,48936
IDN.24.11.12_1,79316
IDN.24.11.14_1,107289
IDN.24.11.13_1,63616
IDN.24.11.15_1,28051
IDN.24.11.16_1,57723
IDN.24.12.1_1,18391
IDN.24.12.2_1,63557
IDN.24.12.3_1,68831
IDN.24.12.4_1,26379
IDN.24.12.5_1,20942
IDN.24.12.6_1,20962
IDN.24.12.7_1,12845
IDN.24.12.8_1,113584
IDN.24.12.9_1,8570
IDN.24.12.10_1,11012
IDN.24.12.11_1,39140
IDN.24.12.12_1,14173
IDN.24.12.13_1,3389
IDN.24.12.14_1,103514
IDN.25.1.2_1,33432
IDN.25.1.1_1,42305
IDN.25.1.3_1,42905
IDN.25.1.4_1,14448
IDN.25.1.5_1,36610
IDN.25.1.6_1,11759
IDN.25.1.7_1,6101
IDN.25.1.8_1,10414
IDN.25.2.1_1,9645
IDN.25.2.2_1,8324
IDN.25.2.3_1,2506
IDN.25.2.4_1,4582
IDN.25.2.5_1,16987
IDN.25.2.6_1,21611
IDN.25.2.7_1,190
IDN.25.2.8_1,3251
IDN.25.2.9_1,29585
IDN.25.2.10_1,174
IDN.25.2.11_1,3933
IDN.25.2.12_1,1102
IDN.25.2.13_1,44594
IDN.25.2.14_1,781
IDN.25.2.15_1,17644
IDN.25.2.16_1,27544
IDN.25.2.17_1,2081
IDN.25.4.1_1,0
IDN.25.4.2_1,72688
IDN.25.4.3_1,17581
IDN.25.4.4_1,104960
IDN.25.4.5_1,16299
IDN.25.4.6_1,53933
IDN.25.4.7_1,67427
IDN.25.4.8_1,8481
IDN.25.4.9_1,8765
IDN.25.4.10_1,22336
IDN.25.4.11_1,45863
IDN.25.4.13_1,26966
IDN.25.4.12_1,4450
IDN.25.4.14_1,17823
IDN.25.4.15_1,15536
IDN.25.4.16_1,16278
IDN.25.3.1_1,6492
IDN.25.3.2_1,17682
IDN.25.3.3_1,27586
IDN.25.3.4_1,15692
IDN.25.3.5_1,68501
IDN.25.3.6_1,5126
IDN.25.3.7_1,4322
IDN.25.3.8_1,62776
IDN.25.3.9_1,8914
IDN.25.3.10_1,6481
IDN.25.3.11_1,35856
IDN.25.3.12_1,21314
IDN.25.5.1_1,4767
IDN.25.5.2_1,29567
IDN.25.5.3_1,14538
IDN.25.5.4_1,26771
IDN.25.5.5_1,11600
IDN.25.5.6_1,47630
IDN.25.5.7_1,9997
IDN.25.5.8_1,38102
IDN.25.5.9_1,64236
IDN.25.5.10_1,32801
IDN.25.5.11_1,13016
IDN.25.5.12_1,78469
IDN.25.5.13_1,47258
IDN.25.5.14_1,20227
IDN.25.5.15_1,13933
IDN.25.5.16_1,55310
IDN.26.1.1_1,28281
IDN.26.1.2_1,25788
IDN.26.1.3_1,7485
IDN.26.1.4_1,17953
IDN.26.1.5_1,67800
IDN.26.1.6_1,6672
IDN.26.1.7_1,17574
IDN.26.1.8_1,8989
IDN.26.2.1_1,17018
IDN.26.2.2_1,54200
IDN.26.2.3_1,27184
IDN.26.2.4_1,15401
IDN.26.2.5_1,11752
IDN.26.2.6_1,26743
IDN.26.2.7_1,30358
IDN.26.3.1_1,36786
IDN.26.3.2_1,26142
IDN.26.3.3_1,31621
IDN.26.3.4_1,28716
IDN.26.3.5_1,29822
IDN.26.3.6_1,7313
IDN.26.3.7_1,13641
IDN.26.3.8_1,24380
IDN.26.3.9_1,33263
IDN.26.3.10_1,56553
IDN.26.3.11_1,36356
IDN.26.3.12_1,27218
IDN.26.3.13_1,35070
IDN.26.3.14_1,53685
IDN.26.3.15_1,24172
IDN.26.3.16_1,22033
IDN.26.3.17_1,19188
IDN.26.3.18_1,9544
IDN.26.3.19_1,16570
IDN.26.3.20_1,24707
IDN.26.3.23_1,59150
IDN.26.3.21_1,59207
IDN.26.3.22_1,28802
IDN.26.3.24_1,6788
IDN.26.3.25_1,35093
IDN.26.3.26_1,13319
IDN.26.3.27_1,42905
IDN.26.4.1_1,24399
IDN.26.4.2_1,9633
IDN.26.4.3_1,55474
IDN.26.4.4_1,148835
IDN.26.4.5_1,8663
IDN.26.4.6_1,20117
IDN.26.4.7_1,25595
IDN.26.4.8_1,48892
IDN.26.4.9_1,79879
IDN.26.4.10_1,35699
IDN.26.5.1_1,20307
IDN.26.5.2_1,22023
IDN.26.5.3_1,16509
IDN.26.5.4_1,5547
IDN.26.5.5_1,2923
IDN.26.5.6_1,4797
IDN.26.5.7_1,12030
IDN.26.5.8_1,11982
IDN.26.5.9_1,46327
IDN.26.5.10_1,51564
IDN.26.5.11_1,14726
IDN.26.5.12_1,10303
IDN.26.6.2_1,78272
IDN.26.6.1_1,26516
IDN.26.6.3_1,44358
IDN.26.6.4_1,62047
IDN.26.6.5_1,7472
IDN.26.6.6_1,69482
IDN.26.6.8_1,44749
IDN.26.6.7_1,28872
IDN.26.6.9_1,7946
IDN.26.6.10_1,5799
IDN.26.6.11_1,118505
IDN.26.6.12_1,11032
IDN.26.6.13_1,11515
IDN.26.6.14_1,49489
IDN.26.6.15_1,224206
IDN.26.6.16_1,36702
IDN.26.6.17_1,18447
IDN.26.6.18_1,24827
IDN.26.7.1_1,48066
IDN.26.7.3_1,35672
IDN.26.7.2_1,26530
IDN.26.7.4_1,38204
IDN.26.7.5_1,58701
IDN.26.7.6_1,25833
IDN.26.7.7_1,24310
IDN.26.7.8_1,18596
IDN.26.7.9_1,41320
IDN.26.7.10_1,44402
IDN.26.7.11_1,56264
IDN.26.8.1_1,22953
IDN.26.8.2_1,17261
IDN.26.8.3_1,4046
IDN.26.8.4_1,20585
IDN.26.8.5_1,9379
IDN.26.8.6_1,4659
IDN.26.8.7_1,12370
IDN.26.8.8_1,19588
IDN.26.8.10_1,6472
IDN.26.8.9_1,8252
IDN.26.8.11_1,9091
IDN.26.11.2_1,14934
IDN.26.11.1_1,6029
IDN.26.11.3_1,13386
IDN.26.11.5_1,25371
IDN.26.11.4_1,17740
IDN.26.11.6_1,50728
IDN.26.11.7_1,18109
IDN.26.11.8_1,9733
IDN.26.11.10_1,20505
IDN.26.11.9_1,16307
IDN.26.11.12_1,18839
IDN.26.11.11_1,21570
IDN.26.11.13_1,846
IDN.26.11.15_1,34091
IDN.26.11.14_1,26978
IDN.26.11.17_1,21845
IDN.26.11.16_1,5217
IDN.26.11.21_1,17524
IDN.26.11.18_1,3488
IDN.26.11.19_1,16003
IDN.26.11.20_1,15681
IDN.26.9.1_1,16626
IDN.26.9.2_1,53597
IDN.26.9.3_1,299
IDN.26.9.4_1,18178
IDN.26.9.5_1,24683
IDN.26.9.6_1,16706
IDN.26.9.7_1,30785
IDN.26.9.9_1,33634
IDN.26.9.8_1,21364
IDN.26.9.10_1,21719
IDN.26.9.11_1,12281
IDN.26.9.12_1,51485
IDN.26.10.1_1,46469
IDN.26.10.2_1,48157
IDN.26.10.3_1,5405
IDN.26.10.5_1,9278
IDN.26.10.4_1,6516
IDN.26.10.6_1,22385
IDN.26.10.7_1,56765
IDN.26.10.8_1,30174
IDN.26.10.9_1,29745
IDN.26.10.10_1,53092
IDN.26.10.11_1,46747
IDN.26.12.1_1,301413
IDN.26.12.2_1,33226
IDN.26.12.3_1,47646
IDN.26.12.4_1,42013
IDN.26.12.5_1,185014
IDN.26.12.6_1,33972
IDN.26.12.7_1,189491
IDN.26.12.8_1,177122
IDN.26.12.9_1,84468
IDN.26.12.10_1,241235
IDN.26.12.11_1,182677
IDN.26.12.12_1,43177
IDN.26.12.13_1,22869
IDN.26.12.14_1,32571
IDN.26.13.1_1,47884
IDN.26.13.2_1,8428
IDN.26.13.3_1,6429
IDN.26.13.4_1,6080
IDN.26.13.5_1,29693
IDN.26.13.6_1,4062
IDN.26.13.7_1,54050
IDN.26.13.8_1,12416
IDN.26.13.9_1,23640
IDN.26.13.10_1,19060
IDN.26.13.11_1,30695
IDN.26.13.12_1,17452
IDN.26.13.13_1,4185
IDN.26.13.14_1,45623
IDN.26.14.1_1,29093
IDN.26.14.2_1,7652
IDN.26.14.3_1,6119
IDN.26.14.4_1,15036
IDN.26.14.9_1,38600
IDN.26.14.5_1,8956
IDN.26.14.6_1,26947
IDN.26.14.7_1,27830
IDN.26.14.8_1,23740
IDN.26.15.1_1,35063
IDN.26.15.2_1,67955
IDN.26.15.3_1,33813
IDN.26.15.4_1,6266
IDN.26.15.5_1,8037
IDN.26.15.7_1,747
IDN.26.15.6_1,4194
IDN.26.15.8_1,17985
IDN.26.15.9_1,14670
IDN.26.15.10_1,69272
IDN.26.15.11_1,61080
IDN.26.15.12_1,23577
IDN.26.15.13_1,25676
IDN.26.16.1_1,27587
IDN.26.16.2_1,47025
IDN.26.16.3_1,44084
IDN.26.16.4_1,32724
IDN.26.17.1_1,19122
IDN.26.17.2_1,21516
IDN.26.17.3_1,47778
IDN.26.17.4_1,23218
IDN.26.17.5_1,22194
IDN.26.17.6_1,63428
IDN.26.17.7_1,20969
IDN.26.17.8_1,40053
IDN.26.17.9_1,43439
IDN.26.17.10_1,28244
IDN.26.17.11_1,26709
IDN.26.17.12_1,43288
IDN.26.18.1_1,24649
IDN.26.18.2_1,33898
IDN.26.18.3_1,10474
IDN.26.18.4_1,74542
IDN.26.18.5_1,18072
IDN.26.18.6_1,22504
IDN.26.18.7_1,12640
IDN.26.18.8_1,25326
IDN.26.18.9_1,17250
IDN.26.18.10_1,48231
IDN.26.18.11_1,25980
IDN.26.19.1_1,8672
IDN.26.19.2_1,1147
IDN.26.19.3_1,16436
IDN.26.19.4_1,11285
IDN.26.19.5_1,32331
IDN.26.19.6_1,8619
IDN.26.19.7_1,34998
IDN.26.19.8_1,113413
IDN.26.19.9_1,21427
IDN.26.20.1_1,4345
IDN.26.20.2_1,25254
IDN.26.20.3_1,15295
IDN.26.20.4_1,64524
IDN.26.20.5_1,24366
IDN.26.20.6_1,31618
IDN.26.20.7_1,28005
IDN.26.20.8_1,37681
IDN.26.21.3_1,32522
IDN.26.21.1_1,19643
IDN.26.21.2_1,28920
IDN.26.21.4_1,59400
IDN.26.21.5_1,9346
IDN.26.21.6_1,37066
IDN.26.21.7_1,19925
IDN.26.21.8_1,69272
IDN.26.21.9_1,14752
IDN.26.22.1_1,15330
IDN.26.22.2_1,17878
IDN.26.22.3_1,2714
IDN.26.22.4_1,11984
IDN.26.22.7_1,34987
IDN.26.22.5_1,784
IDN.26.22.6_1,7567
IDN.26.22.8_1,3175
IDN.26.22.9_1,0
IDN.26.22.10_1,1403
IDN.26.22.11_1,21499
IDN.26.22.12_1,7168
IDN.26.22.13_1,15864
IDN.26.22.14_1,6809
IDN.26.22.15_1,7616
IDN.26.22.16_1,21417
IDN.26.22.18_1,4707
IDN.26.22.17_1,14173
IDN.26.22.19_1,741
IDN.26.23.1_1,9907
IDN.26.23.2_1,24123
IDN.26.23.3_1,6749
IDN.26.23.4_1,1384
IDN.26.23.5_1,6275
IDN.26.23.6_1,8063
IDN.26.23.7_1,10366
IDN.26.23.8_1,1372
IDN.26.23.9_1,12129
IDN.26.23.10_1,51403
IDN.26.23.11_1,39205
IDN.26.23.12_1,15511
IDN.26.23.13_1,9690
IDN.26.23.14_1,11665
IDN.26.23.15_1,17931
IDN.26.23.17_1,15481
IDN.26.23.16_1,3395
IDN.26.23.18_1,3156
IDN.26.23.19_1,18479
IDN.26.23.20_1,1876
IDN.26.23.21_1,19924
IDN.26.24.1_1,45953
IDN.26.24.2_1,13203
IDN.26.24.3_1,1004
IDN.26.24.4_1,0
IDN.26.24.5_1,16657
IDN.26.24.6_1,22318
IDN.26.24.7_1,20751
IDN.26.24.8_1,33244
IDN.26.24.9_1,33902
IDN.26.24.10_1,16379
IDN.26.24.11_1,38295
IDN.26.24.12_1,39542
IDN.26.24.13_1,19301
IDN.26.24.14_1,12857
IDN.26.24.15_1,56517
IDN.26.24.16_1,58638
IDN.27.2.2_1,15970
IDN.27.2.1_1,6434
IDN.27.2.4_1,15818
IDN.27.2.3_1,14745
IDN.27.2.5_1,43117
IDN.27.2.6_1,16551
IDN.27.2.7_1,13819
IDN.27.2.8_1,28694
IDN.27.2.9_1,5283
IDN.27.2.11_1,57706
IDN.27.2.10_1,13029
IDN.27.2.12_1,30386
IDN.27.2.13_1,24043
IDN.27.2.14_1,9174
IDN.27.2.15_1,25450
IDN.27.2.16_1,8844
IDN.27.2.18_1,25720
IDN.27.2.17_1,17758
IDN.27.1.4_1,30187
IDN.27.1.1_1,4351
IDN.27.1.2_1,8972
IDN.27.1.3_1,3622
IDN.27.1.5_1,14416
IDN.27.1.6_1,34518
IDN.27.1.8_1,8002
IDN.27.1.7_1,4532
IDN.27.1.11_1,4067
IDN.27.1.9_1,12633
IDN.27.1.10_1,6027
IDN.27.1.12_1,2015
IDN.27.1.13_1,5052
IDN.27.1.14_1,5823
IDN.27.1.17_1,18071
IDN.27.1.15_1,8983
IDN.27.1.16_1,7774
IDN.27.1.19_1,7472
IDN.27.1.18_1,19489
IDN.27.3.1_1,33168
IDN.27.3.2_1,8538
IDN.27.3.3_1,8583
IDN.27.3.4_1,7392
IDN.27.3.5_1,14094
IDN.27.3.6_1,3690
IDN.27.3.7_1,14585
IDN.27.3.8_1,23604
IDN.27.3.10_1,18678
IDN.27.3.9_1,3093
IDN.27.3.11_1,9845
IDN.27.4.2_1,18772
IDN.27.4.1_1,2066
IDN.27.4.5_1,44493
IDN.27.4.3_1,14743
IDN.27.4.4_1,3864
IDN.27.4.6_1,33832
IDN.27.4.7_1,48427
IDN.27.4.8_1,0
IDN.27.4.9_1,17274
IDN.27.4.12_1,17536
IDN.27.4.10_1,4061
IDN.27.4.11_1,5156
IDN.27.4.13_1,14477
IDN.27.4.15_1,19467
IDN.27.4.14_1,5531
IDN.27.4.16_1,19129
IDN.27.5.1_1,30380
IDN.27.5.2_1,7573
IDN.27.5.3_1,13557
IDN.27.5.4_1,36155
IDN.27.5.5_1,21342
IDN.27.5.6_1,3539
IDN.27.5.7_1,16376
IDN.27.5.8_1,7082
IDN.27.5.9_1,33306
IDN.27.5.10_1,26661
IDN.27.5.11_1,9427
IDN.27.5.12_1,22207
IDN.27.5.13_1,4640
IDN.27.5.14_1,17195
IDN.27.6.1_1,94749
IDN.27.6.2_1,140892
IDN.27.6.3_1,94845
IDN.27.6.4_1,81271
IDN.27.7.1_1,18885
IDN.27.7.2_1,31819
IDN.27.7.3_1,33561
IDN.27.7.4_1,13966
IDN.27.7.5_1,15261
IDN.27.7.6_1,16137
IDN.27.7.7_1,9745
IDN.27.7.12_1,54369
IDN.27.7.8_1,10276
IDN.27.7.9_1,36962
IDN.27.7.10_1,11192
IDN.27.7.11_1,13684
IDN.27.7.13_1,22816
IDN.27.7.14_1,17547
IDN.27.7.15_1,8240
IDN.27.7.17_1,16606
IDN.27.7.16_1,11893
IDN.27.7.18_1,8121
IDN.27.7.19_1,6249
IDN.27.7.20_1,24852
IDN.27.8.1_1,4219
IDN.27.8.2_1,27155
IDN.27.8.3_1,4848
IDN.27.8.4_1,3360
IDN.27.8.5_1,7862
IDN.27.8.6_1,12471
IDN.27.8.7_1,6888
IDN.27.8.8_1,14368
IDN.27.8.9_1,12453
IDN.27.8.10_1,21557
IDN.27.8.11_1,9488
IDN.27.8.12_1,16861
IDN.27.8.13_1,77047
IDN.27.8.16_1,19490
IDN.27.8.14_1,17100
IDN.27.8.15_1,12235
IDN.27.8.19_1,42861
IDN.27.8.17_1,13382
IDN.27.8.18_1,9810
IDN.27.9.3_1,48391
IDN.27.9.1_1,27244
IDN.27.9.2_1,33756
IDN.27.9.4_1,30296
IDN.27.9.5_1,3754
IDN.27.9.7_1,13577
IDN.27.9.6_1,9043
IDN.27.9.8_1,6853
IDN.27.9.10_1,40579
IDN.27.9.9_1,0
IDN.27.9.11_1,44622
IDN.27.9.12_1,106583
IDN.27.9.13_1,5800
IDN.27.9.14_1,78725
IDN.27.9.15_1,9272
IDN.27.10.1_1,39584
IDN.27.10.2_1,28300
IDN.27.10.3_1,4388
IDN.27.10.5_1,34552
IDN.27.10.4_1,44981
IDN.27.10.6_1,13688
IDN.27.10.7_1,8792
IDN.27.10.8_1,12436
IDN.27.10.9_1,3899
IDN.27.11.1_1,82924
IDN.27.11.2_1,8292
IDN.27.11.3_1,13331
IDN.27.11.4_1,35674
IDN.27.11.5_1,15414
IDN.27.11.6_1,26296
IDN.27.11.7_1,37251
IDN.27.11.8_1,7103
IDN.27.11.9_1,8178
IDN.27.11.10_1,19934
IDN.28.1.1_1,32306
IDN.28.1.2_1,9418
IDN.28.1.3_1,16742
IDN.28.1.4_1,7096
IDN.28.1.5_1,41669
IDN.28.1.6_1,20186
IDN.28.1.7_1,51109
IDN.28.2.6_1,6417
IDN.28.2.1_1,5891
IDN.28.2.2_1,6047
IDN.28.2.3_1,7141
IDN.28.2.4_1,6095
IDN.28.2.5_1,11759
IDN.28.2.7_1,0
IDN.28.2.8_1,18245
IDN.28.2.9_1,6547
IDN.28.2.10_1,4608
IDN.28.2.17_1,10453
IDN.28.2.11_1,24873
IDN.28.2.12_1,9900
IDN.28.2.13_1,6095
IDN.28.2.14_1,3904
IDN.28.2.15_1,17152
IDN.28.2.16_1,25837
IDN.28.2.19_1,11276
IDN.28.2.18_1,30115
IDN.28.2.21_1,12219
IDN.28.2.20_1,6366
IDN.28.2.22_1,5133
IDN.28.4.1_1,50667
IDN.28.4.2_1,6935
IDN.28.4.3_1,17985
IDN.28.4.4_1,10057
IDN.28.4.5_1,4687
IDN.28.4.6_1,19257
IDN.28.4.7_1,11880
IDN.28.4.9_1,6475
IDN.28.4.8_1,2890
IDN.28.4.12_1,34117
IDN.28.4.10_1,7132
IDN.28.4.11_1,9707
IDN.28.4.13_1,55970
IDN.28.4.14_1,22066
IDN.28.4.15_1,676
IDN.28.4.17_1,34440
IDN.28.4.16_1,28275
IDN.28.4.18_1,6338
IDN.28.4.19_1,4802
IDN.28.4.20_1,1284
IDN.28.4.21_1,2848
IDN.28.3.1_1,7449
IDN.28.3.2_1,4669
IDN.28.3.5_1,20521
IDN.28.3.3_1,3490
IDN.28.3.4_1,5654
IDN.28.3.6_1,11827
IDN.28.5.1_1,25317
IDN.28.5.2_1,52216
IDN.28.5.3_1,61661
IDN.28.5.4_1,68251
IDN.28.5.6_1,17438
IDN.28.5.5_1,40321
IDN.28.5.7_1,44974
IDN.28.5.8_1,55435
IDN.28.5.9_1,42191
IDN.28.5.10_1,46384
IDN.28.7.1_1,11372
IDN.28.7.2_1,30961
IDN.28.7.3_1,37237
IDN.28.7.4_1,11429
IDN.28.7.5_1,82175
IDN.28.7.6_1,11103
IDN.28.7.7_1,18891
IDN.28.7.8_1,25197
IDN.28.7.9_1,34166
IDN.28.7.10_1,3206
IDN.28.7.11_1,35946
IDN.28.7.12_1,7346
IDN.28.7.13_1,6926
IDN.28.7.14_1,15662
IDN.28.7.15_1,39939
IDN.28.7.16_1,7091
IDN.28.7.17_1,21235
IDN.28.7.18_1,15966
IDN.28.7.19_1,13917
IDN.28.7.20_1,13041
IDN.28.6.1_1,21214
IDN.28.6.2_1,10341
IDN.28.6.3_1,10689
IDN.28.6.4_1,18089
IDN.28.6.5_1,47999
IDN.28.6.6_1,26635
IDN.28.6.9_1,11449
IDN.28.6.7_1,6024
IDN.28.6.8_1,12353
IDN.28.6.10_1,5643
IDN.28.6.11_1,11476
IDN.28.6.12_1,4043
IDN.28.6.13_1,4163
IDN.28.6.14_1,8218
IDN.28.6.15_1,5336
IDN.28.10.1_1,14466
IDN.28.10.2_1,17150
IDN.28.10.3_1,10572
IDN.28.10.4_1,395
IDN.28.10.5_1,7264
IDN.28.10.6_1,4406
IDN.28.10.7_1,1452
IDN.28.10.8_1,10793
IDN.28.10.9_1,4403
IDN.28.10.10_1,5511
IDN.28.10.11_1,1989
IDN.28.10.12_1,7606
IDN.28.10.13_1,11443
IDN.28.10.14_1,16950
IDN.28.10.15_1,6176
IDN.28.10.16_1,1518
IDN.28.10.17_1,8621
IDN.28.10.18_1,2863
IDN.28.10.19_1,12009
IDN.28.10.20_1,11767
IDN.28.10.21_1,58371
IDN.28.10.22_1,4025
IDN.28.10.23_1,331
IDN.28.10.24_1,1956
IDN.28.10.25_1,1434
IDN.28.10.27_1,1556
IDN.28.10.26_1,1751
IDN.28.10.28_1,3615
IDN.28.10.29_1,31981
IDN.28.10.30_1,31178
IDN.28.8.1_1,43414
IDN.28.8.2_1,7758
IDN.28.8.3_1,10361
IDN.28.8.4_1,5773
IDN.28.8.5_1,9096
IDN.28.8.6_1,9921
IDN.28.8.7_1,15349
IDN.28.8.8_1,30070
IDN.28.8.9_1,26731
IDN.28.8.10_1,15145
IDN.28.8.11_1,15260
IDN.28.8.12_1,23796
IDN.28.8.13_1,2032
IDN.28.8.15_1,21936
IDN.28.8.14_1,14326
IDN.28.8.16_1,32592
IDN.28.8.18_1,18636
IDN.28.8.17_1,5084
IDN.28.8.20_1,37101
IDN.28.8.19_1,11063
IDN.28.8.21_1,14721
IDN.28.8.22_1,9667
IDN.28.9.1_1,10745
IDN.28.9.2_1,7194
IDN.28.9.3_1,4378
IDN.28.9.4_1,2717
IDN.28.9.5_1,4473
IDN.28.9.6_1,2611
IDN.28.9.7_1,2398
IDN.28.11.1_1,11652
IDN.28.11.2_1,13027
IDN.28.11.3_1,2106
IDN.28.11.4_1,7561
IDN.28.11.5_1,19647
IDN.28.11.6_1,17599
IDN.28.11.7_1,17037
IDN.28.11.8_1,29458
IDN.28.11.9_1,4507
IDN.28.11.10_1,10455
